"","seqnames","start","end","width","strand","no.cpgs","min_smoothed_fdr","Stouffer","HMFDR","Fisher","maxdiff","meandiff","overlapping.genes"
"4311","chr10",131770762,131770909,148,"*",2,2.2361272302057e-18,1.85098126398588e-10,7.52626175492029e-07,4.40654145233028e-10,0.21791595053316,0.19675547720598,NA
"4312","chr1",156784869,156785288,420,"*",3,4.07293058196169e-22,6.33582839029356e-10,2.55670775170723e-07,4.4610911692973e-10,-0.261611251788216,-0.160449334487114,"SH2D2A"
"4313","chr12",116714239,116714600,362,"*",4,3.03467256601809e-16,2.43974506824153e-10,8.53828330755117e-05,4.47826883417248e-10,0.016146145452316,0.0106484827623039,"MED13L"
"4314","chr10",49514530,49514546,17,"*",2,3.14405975344721e-16,1.77548921349963e-10,1.01997386715683e-06,4.4836453666044e-10,0.00584923140457139,0.00520330225555028,NA
"4315","chr22",38479099,38479288,190,"*",6,7.51986589484111e-16,2.23661956915354e-08,9.26120423961805e-05,4.5080229735293e-10,0.179124265557358,0.0855308733274649,"SLC16A8"
"4316","chr21",47878552,47878746,195,"*",3,6.21875636305519e-17,1.61422193236387e-10,2.95640480320286e-06,4.59811131534052e-10,0.00791383995329874,0.00521515107238021,NA
"4317","chr17",58754741,58755255,515,"*",11,3.1453569814059e-16,3.58344038495665e-11,0.00324842768439727,4.66025784283722e-10,0.0181725228482221,0.00852764878645911,"BCAS3"
"4318","chr5",34007809,34008127,319,"*",5,1.0548635700533e-17,2.60833980087736e-08,3.05624332484629e-05,4.67298501215007e-10,0.0072948316742658,0.00433050148099848,"AMACR, RP11-1084J3.4"
"4319","chr3",14851743,14852327,585,"*",5,1.77162297828696e-19,1.38857105945884e-06,2.15915161004508e-09,4.68185242342555e-10,0.127038936264805,0.0393524447632765,"RP11-95M5.1"
"4320","chr10",12171245,12171454,210,"*",4,2.26209935188489e-16,1.50139985477583e-07,4.47778437063217e-07,4.70399844596541e-10,0.0045514279948989,0.00419852584191109,NA
"4321","chr15",22968612,22968689,78,"*",2,1.47041087941022e-16,1.56040334207315e-10,4.30171699066913e-06,4.75856970853263e-10,0.209227642542046,0.205061826287389,"CYFIP1"
"4322","chr1",153581494,153581750,257,"*",4,1.42594730911206e-15,3.73380576248577e-11,0.000466084180405138,4.82513313896094e-10,-0.335219909371143,-0.269450085470649,"S100A16"
"4323","chr11",118992036,118992413,378,"*",8,8.70059697915181e-16,1.81261284354845e-08,0.000327457130946283,4.88986091576619e-10,0.0150862426959296,0.00640085336418312,"HINFP"
"4324","chr6",41908262,41909180,919,"*",3,1.16433107971838e-16,6.54376886144788e-10,5.22351091855073e-07,4.90331442646046e-10,-0.470075951696458,-0.161504825008124,"CCND3"
"4325","chr7",27153580,27153847,268,"*",6,4.97390845865793e-16,1.77339360948882e-11,0.00201529134225054,4.93538550414782e-10,0.214101942801023,0.168138501664853,"HOXA-AS2, HOXA3"
"4326","chr15",44069288,44069664,377,"*",8,4.16344141205462e-16,6.29311620011088e-11,0.000318191988434414,5.00640353657618e-10,0.00941997390605427,0.0062200101153968,"SERF2, ELL3, RP11-296A16.1"
"4327","chr3",183903550,183903974,425,"*",7,3.3246044821096e-18,6.76942832983215e-10,6.75265220666543e-05,5.08939223076045e-10,0.0126625876604286,0.00533512186761086,"EIF2B5, ABCF3"
"4328","chr18",9136381,9136711,331,"*",6,1.21891228059923e-15,2.31187364558789e-10,0.000966350900776518,5.11573556283898e-10,0.0104054827253794,0.00549518485044395,"RP11-21J18.1, ANKRD12, RP11-143J12.2"
"4329","chr4",77227621,77227811,191,"*",5,1.1575186540922e-15,4.19176270765052e-11,0.000344974804475823,5.23328349209782e-10,0.0105455650725555,0.00653479228268444,"FAM47E-STBD1, FAM47E-STBD1"
"4330","chr16",28074384,28074980,597,"*",6,2.35362424393898e-20,2.6577164027656e-11,0.00139067428771276,5.25676837839287e-10,0.287636385436885,0.227961237858614,"GSG1L"
"4331","chr1",247681581,247681931,351,"*",4,1.50918274260954e-17,3.92989233139795e-10,1.77702944435183e-06,5.29237330357666e-10,0.299791856363538,0.16427742289773,"GCSAML"
"4332","chr1",52498983,52499228,246,"*",3,1.61498072424926e-16,1.77827402556715e-10,3.42001478109135e-06,5.29948715323926e-10,0.0169936792478547,0.011246781103008,"RP11-91A18.4, TXNDC12, KTI12"
"4333","chr4",91048416,91048584,169,"*",6,1.90133781939311e-15,3.7453651639769e-09,5.52785183467916e-06,5.36474305629635e-10,0.031999465310816,0.0138590304027434,NA
"4334","chr8",86019138,86019424,287,"*",7,7.28581135035579e-16,7.71405102763174e-09,0.000260335857476349,5.44056316700899e-10,0.0294378959410209,0.00950589515162286,"LRRCC1"
"4335","chr22",37915250,37915342,93,"*",4,2.07927941799577e-16,7.71681614007779e-11,6.40870044501636e-05,5.45492974886027e-10,0.0180975587040096,0.00907740471429962,"CARD10"
"4336","chr16",67880587,67881212,626,"*",4,1.22653529021146e-18,8.0713509682138e-11,0.000125464272492908,5.46266265752709e-10,0.0104047925173595,0.00663033139982621,"NUTF2, CENPT"
"4337","chr16",691988,692585,598,"*",6,4.11474818030088e-19,5.45118865118116e-10,0.000123451735334295,5.55865159566377e-10,-0.0396526979162954,-0.00158294684233828,"FAM195A"
"4338","chr4",113067071,113067365,295,"*",4,8.93541160882954e-19,1.36746062287349e-10,7.30463743273939e-05,5.5672039577793e-10,0.0159024694580029,0.00794710404050829,"C4orf32"
"4339","chr8",130951979,130952333,355,"*",6,4.18785621740857e-17,1.58029958134351e-08,1.52125419113683e-05,5.59499970962348e-10,0.00753079643128912,0.00419604099229375,"RP11-473O4.3, FAM49B"
"4340","chr21",42218932,42219299,368,"*",5,1.35020633921698e-16,3.2639526138737e-11,0.000647896640048852,5.68246126158139e-10,0.171130206138672,0.159569054407722,"DSCAM"
"4341","chr3",135968952,135969429,478,"*",8,2.26527871210715e-16,2.85903324805463e-10,0.000259002015902075,6.01315650581297e-10,0.0276969349786242,0.0115154652812448,"PCCB"
"4342","chr20",18118344,18118712,369,"*",9,2.87563285776368e-16,6.73890284470202e-09,0.000158354642997293,6.0241288820731e-10,0.00678493404027441,0.00433026153772902,"PET117"
"4343","chr4",146100818,146101723,906,"*",7,8.1442619030694e-18,1.22979898961427e-09,0.000617239326904281,6.04342583661882e-10,-0.0120188536873394,0.003230785025944,"OTUD4"
"4344","chr5",119800143,119801193,1051,"*",6,3.50953160099272e-19,2.61983045888729e-11,0.00112730741923752,6.25119690415141e-10,0.155924413479045,0.130761906423272,"PRR16"
"4345","chr1",24648203,24648328,126,"*",2,4.38601364843507e-18,2.71273266213108e-10,8.24264270017771e-07,6.26212481503804e-10,-0.30218258811475,-0.276710878997814,"GRHL3, RP11-10N16.3"
"4346","chr6",160768801,160769116,316,"*",3,1.61185585506745e-17,3.23443803154534e-10,1.32315210510794e-06,6.34042010230599e-10,-0.199092370458024,-0.13407700910208,NA
"4347","chr1",226925702,226925751,50,"*",3,2.11278570396336e-19,3.3175773997027e-09,7.175695187746e-08,6.36156873386438e-10,-0.105342901952378,-0.0491393211152664,"ITPKB"
"4348","chr7",27291346,27291695,350,"*",3,1.65503944441665e-16,1.19443778352402e-09,7.13725363517722e-06,6.36496179552405e-10,0.348814827317421,0.252898205719283,NA
"4349","chr19",55987809,55988071,263,"*",4,1.30227519805856e-18,9.55054240729414e-11,3.94330750928771e-05,6.37277157813484e-10,0.0120574093449067,0.00661885414895401,"ZNF628, CTD-2537I9.16"
"4350","chr5",141016379,141016960,582,"*",7,2.44075822241453e-17,1.39231643893826e-11,0.00278509737470161,6.41796909408959e-10,0.0155178094808236,0.00550498010002513,"RELL2, HDAC3"
"4351","chr8",22548006,22548546,541,"*",2,1.64747787622808e-17,2.13773841638376e-10,5.02228776857447e-06,6.47891081512222e-10,0.3438705491721,0.284539492881281,"RP11-459E5.1, EGR3"
"4352","chr5",177659229,177659585,357,"*",2,1.93174153685214e-18,3.45446175008053e-10,4.03443949684466e-07,6.56585680741813e-10,0.00874240847100926,0.0061261941045298,"PHYKPL"
"4353","chr21",45148460,45148864,405,"*",3,1.58994330704441e-16,1.11596884604408e-10,7.17565002307183e-05,6.60373038466694e-10,-0.273303614429554,-0.251968119865082,"PDXK"
"4354","chr10",135341528,135341933,406,"*",3,6.38092525244631e-17,2.07054649282626e-10,2.4087403030641e-05,6.6642577622436e-10,0.229091336539465,0.216551300154818,"CYP2E1, SPRN, AL161645.2"
"4355","chr17",33776345,33776683,339,"*",3,5.66754688315046e-18,1.36952564952998e-10,2.0902869219442e-05,6.6878377651233e-10,0.246584426974029,0.227177687687174,NA
"4356","chr16",89438758,89439288,531,"*",3,3.64920290690885e-17,4.19518626909768e-10,8.27829070512831e-06,6.74393406585779e-10,0.191280992697217,0.0519857824860171,"ANKRD11"
"4357","chr9",131182496,131182729,234,"*",2,4.00883921658864e-16,3.16394469864352e-10,6.8467179131721e-07,6.88639397748576e-10,0.00460858277169703,0.00427885808459181,"CERCAM"
"4358","chr12",124196671,124196769,99,"*",4,8.39036981573905e-17,1.87939691590258e-10,0.000157928455343369,6.93464866704539e-10,0.005567901354944,0.00414811289937864,NA
"4359","chr17",7232752,7233150,399,"*",7,7.11068037607526e-16,1.97717939637555e-08,4.49370736129078e-05,7.00880930057401e-10,0.00816420406241812,0.00450238111380451,NA
"4360","chr1",955147,955757,611,"*",6,3.90791306492261e-17,2.65865508821774e-07,1.2036807517801e-06,7.29306772759283e-10,0.00686419075224051,0.00401689178768496,"AGRN"
"4361","chr11",124669905,124670268,364,"*",4,1.18456931140141e-16,9.38076374325044e-11,0.000199211305909132,7.33261985362042e-10,0.00424276330453477,0.00382237817774185,"MSANTD2"
"4362","chr3",128369362,128369804,443,"*",8,6.27191430112141e-19,3.79649349851484e-08,3.37621478485333e-07,7.33806600980021e-10,0.01045672750575,0.00545877065514784,"RPN1"
"4363","chr15",57998711,57999273,563,"*",8,5.76946922184346e-17,7.06782287370851e-08,1.09405289104555e-05,7.46967895430265e-10,-0.0348322466287414,-7.25779339169411e-05,"GCOM1, POLR2M"
"4364","chr7",134001556,134001981,426,"*",4,5.0323277465442e-17,3.77600148420565e-10,9.92620374653817e-06,7.55117173963194e-10,0.0125123648632236,0.00734990884828197,"SLC35B4"
"4365","chr3",111314102,111314186,85,"*",2,1.716607541151e-15,2.53575132672911e-10,5.0625824264244e-06,7.60943540038686e-10,-0.279513870916679,-0.261918049336607,"CD96, ZBED2"
"4366","chr3",50654786,50654958,173,"*",3,3.35144307083627e-18,1.22674130830855e-10,8.59131143743861e-05,7.70179550411703e-10,0.00827800133520168,0.00632661791125845,"MAPKAPK3"
"4367","chr19",18794107,18794627,521,"*",6,6.24424553339818e-17,2.47495936407899e-09,5.21411368056121e-06,7.77361995862238e-10,0.0092209972313444,0.00465178803566793,"CRTC1"
"4368","chr6",138725205,138725317,113,"*",6,1.0810877386042e-15,9.95074324962232e-09,0.000117904522136526,7.81160589220461e-10,-0.00951206733349421,0.00241153433868548,"HEBP2"
"4369","chr2",232826137,232826398,262,"*",7,2.65713216008709e-16,1.01023157638139e-09,2.59028979010513e-05,7.85111878303943e-10,0.0117097641494998,0.0066241228803377,"DIS3L2"
"4370","chr11",64023086,64023183,98,"*",3,5.06690298880491e-16,1.4407301037151e-10,6.2403251054591e-05,7.85874455810834e-10,-0.13797711181851,-0.125503359309971,"PLCB3"
"4371","chr17",35291560,35292159,600,"*",5,4.82296370839179e-19,1.86492387807321e-10,0.000328060508040364,8.23687892087765e-10,0.284646235662574,0.179388147666914,"RP11-445F12.1"
"4372","chr13",50366190,50367060,871,"*",6,4.18154026762894e-19,3.57560439186602e-10,0.000161448995397729,8.25122796256215e-10,0.0211889241756986,0.00986296832348761,"KPNA3"
"4373","chr3",47866555,47866817,263,"*",3,1.15535930518173e-16,1.33000803067062e-10,9.71841720119948e-05,8.47723257600609e-10,0.0103189111402165,0.00583570219778975,"DHX30"
"4374","chr14",74707360,74707911,552,"*",2,1.82487676283363e-18,3.20912743202639e-10,2.32084687710868e-06,8.65553456365567e-10,0.245608131761732,0.207036531724423,"VSX2"
"4375","chr6",132834059,132834348,290,"*",4,3.00071729833486e-17,2.07969893058198e-10,6.93786579877176e-05,8.73633510754437e-10,0.00988477301932943,0.00706494676402047,"STX7"
"4376","chr3",114866835,114867123,289,"*",4,9.92778969796241e-18,8.49363606694067e-10,1.63633644454086e-06,8.74695536283835e-10,0.0134753129454047,0.0079657017697996,NA
"4377","chr7",129419728,129420503,776,"*",3,2.78880964545353e-19,2.21997550892276e-09,1.02679441229234e-07,8.87573497434262e-10,0.00811892069581,0.0070424338974916,NA
"4378","chr11",122933012,122933028,17,"*",3,1.53839116991112e-16,1.60005616026909e-09,1.2278187965868e-06,8.87772384033328e-10,0.0144152260210359,0.00940550750871151,"HSPA8"
"4379","chr5",170846513,170846935,423,"*",3,1.55579411841901e-16,5.92714181055345e-10,1.54637795149295e-05,8.97877669941008e-10,0.00770289533999561,0.00557216092878283,"FGF18"
"4380","chr15",58357319,58357989,671,"*",8,5.50794353234107e-17,2.49372800499076e-08,0.000512958640628365,9.03748881481968e-10,0.208733622405083,0.115373631476068,"CTD-2330J20.2, ALDH1A2"
"4381","chr3",15901239,15901302,64,"*",3,5.13314865561863e-17,3.84495802456275e-10,1.33389944369021e-05,9.23544553361155e-10,0.0142475902369746,0.010423820985337,"ANKRD28"
"4382","chr5",83017009,83017921,913,"*",6,8.91995807980128e-19,1.06600734545582e-10,0.000815272226128986,9.24801490934409e-10,0.23792484415592,0.111853591315339,"HAPLN1"
"4383","chr1",93811136,93811631,496,"*",8,1.92703818584338e-16,3.87097579674188e-09,0.000551737517785664,9.27023137382241e-10,0.00891566673287755,0.00561577216055078,"DR1, RP4-717I23.3"
"4384","chr12",117257305,117257441,137,"*",2,1.62026947164362e-15,4.99100714991972e-10,4.94774739779526e-07,9.39832095184706e-10,0.00714654492088889,0.00522797480925343,"RNFT2"
"4385","chr1",2564329,2564998,670,"*",5,3.98298254960839e-17,4.12067251737411e-09,3.20482177763594e-06,9.41334255797549e-10,-0.15504692394514,-0.105019231823843,"RP13-436F16.1, MMEL1"
"4386","chr19",49140601,49141177,577,"*",9,5.01990289234654e-17,4.96883583788994e-10,0.000395979434201694,9.50779426923503e-10,-0.0385359696241808,0.00282200616730301,"DBP"
"4387","chr6",170124317,170124938,622,"*",4,2.95028141199946e-16,1.39925356542102e-09,7.90295913155964e-06,9.65730405532925e-10,0.00818509490797134,0.00597158247767942,NA
"4388","chr3",39149014,39149072,59,"*",4,4.74312782483436e-16,1.63920795470527e-10,0.00024817082020607,9.67159199163764e-10,0.0058000083488468,0.00475546396097439,"GORASP1"
"4389","chr5",32174322,32174500,179,"*",5,4.06430555484896e-16,4.05954055742222e-10,6.30295367778638e-06,9.91699293188538e-10,0.013857746340225,0.00699452465235334,"GOLPH3"
"4390","chr17",1028394,1028931,538,"*",5,1.27994069121773e-17,4.81325300528299e-09,0.000135452520065651,9.95748272657389e-10,0.118538669507294,0.0739036687296834,"ABR"
"4391","chr1",120255941,120255992,52,"*",2,2.29778964601751e-17,4.49593120752449e-10,9.38205757135939e-07,9.9611999860528e-10,0.276377530507357,0.214855002774122,"PHGDH"
"4392","chr14",24045274,24045549,276,"*",2,8.09998511588471e-18,1.0020573717756e-09,9.98632272111803e-08,1.00024630261886e-09,0.230427594274117,0.218271030720625,"JPH4"
"4393","chr15",77287243,77287345,103,"*",3,6.08041010114565e-17,2.24676149211111e-10,3.41599013981228e-05,1.00252966198327e-09,-0.241431770481345,-0.196962832990488,"PSTPIP1"
"4394","chr16",89626761,89627174,414,"*",5,2.97526506768232e-20,7.53182071736239e-10,0.000116071475387884,1.01259996638006e-09,0.0169086828971844,0.00733940374956434,"RPL13"
"4395","chr22",50528213,50528298,86,"*",4,7.55754222670209e-16,1.40950129106942e-10,0.00016946795499314,1.02209585439293e-09,0.213745569094515,0.162525538908021,NA
"4396","chr5",130599431,130599536,106,"*",4,1.47287812796369e-16,2.42540763546062e-07,1.7607979054377e-06,1.03260031699941e-09,0.0122308603640836,0.00639811361135278,"CDC42SE2"
"4397","chr8",33370659,33370693,35,"*",4,1.43781843093001e-16,5.13729428568345e-09,2.07532707825806e-05,1.03357466812675e-09,0.0152293143051253,0.0077109667447481,"TTI2"
"4398","chr2",74881146,74881474,329,"*",5,6.14511240025787e-17,3.40168576473748e-08,1.45813063543934e-05,1.04220631759347e-09,0.0154715637133209,0.00710277225645794,"SEMA4F"
"4399","chr19",49713645,49714044,400,"*",4,3.15089881602227e-16,9.14817396087291e-10,1.39220351258835e-05,1.04644225728947e-09,0.242170581048656,0.163410081601431,"TRPM4"
"4400","chr2",242576411,242576858,448,"*",6,3.41395938889564e-16,4.14462574220256e-10,0.000114968826446971,1.06060973272574e-09,-0.0109542429032747,0.00265225771614337,"ATG4B, THAP4"
"4401","chr10",86001154,86001418,265,"*",6,2.10358489812642e-15,4.78569613579603e-10,0.000588849881097442,1.06099032994408e-09,-0.176047224405185,-0.102308733800509,"LRIT1"
"4402","chr2",158732186,158732716,531,"*",3,2.19859488524407e-20,2.03137579345483e-09,1.440101199324e-07,1.06206329632269e-09,0.0188402694313733,0.00967977097174979,"ACVR1"
"4403","chr11",207296,207881,586,"*",8,1.0833489886051e-19,2.84863846168094e-09,0.000994562417922228,1.08316019353159e-09,0.0224868975440136,0.0102160594674137,"RIC8A, BET1L"
"4404","chr13",28712514,28712670,157,"*",3,1.26606250911077e-16,2.17353655819566e-10,3.06321493020529e-05,1.0951791665706e-09,0.00967731769098942,0.00803047389812169,"PAN3"
"4405","chr19",18392249,18392554,306,"*",4,2.63134410145679e-16,3.68301889839382e-09,1.1301779402924e-05,1.10175763161096e-09,0.00588182948638822,0.00455321544189166,"JUND"
"4406","chr3",139108398,139108582,185,"*",5,8.25823566380736e-16,8.5500977802365e-11,0.000438939845553901,1.1020518579797e-09,0.00857261951612315,0.0063617351274782,"COPB2"
"4407","chr12",49760606,49761165,560,"*",3,3.33208873826355e-18,4.69086494737571e-09,8.72737735536303e-08,1.1048586931641e-09,0.0107385094078233,0.0064780681704358,"SPATS2"
"4408","chr8",145133412,145133899,488,"*",10,3.25315615950908e-16,4.7239760563072e-09,0.000105469059137459,1.10577074853479e-09,0.00778417191950956,0.00487268654751813,"EXOSC4, CTD-3065J16.9"
"4409","chr1",2159040,2159373,334,"*",5,5.45036574431704e-16,2.36844126619678e-10,0.000556021141667478,1.1078382225789e-09,0.014650893788508,0.00639030167589043,NA
"4410","chr17",1171587,1171669,83,"*",2,1.27718928752895e-15,4.12805283089243e-10,2.67225920173262e-06,1.10887402184839e-09,0.00407518368466264,0.0040039717608646,NA
"4411","chr5",611926,612297,372,"*",6,1.45833325225772e-15,8.67112674229488e-11,0.00127506658294264,1.1372035121836e-09,0.00690280151210736,0.00548914379309837,"RP11-310P5.1"
"4412","chr11",65101065,65101167,103,"*",4,1.22589933845303e-15,1.68755038955898e-10,0.000140370542443778,1.14395325940619e-09,0.00922433353218965,0.00773031394020517,NA
"4413","chr17",10101195,10101581,387,"*",2,3.00398937027151e-19,6.53849507398909e-10,4.58675597212283e-07,1.15337862607643e-09,0.292858876399531,0.227687711045816,"GAS7"
"4414","chr8",81083339,81083534,196,"*",3,2.50067702708056e-16,2.32067756896584e-09,9.13877841462282e-07,1.16072233595509e-09,0.025357693432508,0.0134541012372123,"TPD52"
"4415","chr2",43864329,43864628,300,"*",4,6.15869871862409e-16,1.75677458953357e-09,5.4070654066327e-06,1.16138369513962e-09,0.01021996423332,0.00626313108912504,"PLEKHH2"
"4416","chr16",4466365,4466650,286,"*",4,3.61427356568612e-17,3.33425364375404e-10,4.05904113319733e-05,1.16220270159489e-09,0.00735400243024482,0.00626117480736191,"CORO7-PAM16, CORO7"
"4417","chr12",6602920,6603256,337,"*",5,3.90457107085717e-16,1.61744885583881e-09,1.91407830553311e-05,1.17740810133294e-09,0.00858934288263446,0.00611113194848898,"NCAPD2, MRPL51"
"4418","chr7",102715559,102716072,514,"*",4,8.47049071997212e-18,1.14041754620671e-10,0.000383243728435909,1.19102318581898e-09,0.0150776370275709,0.00701626485455608,"ARMC10"
